#E. coli strain K12
%4639221
!strand	slot	start	stop	opacity	thickness	type	label	mouseover	
forward	1	3462695	3463180	1	1	gene	pshM	pshM 3462695-3463180
forward	1	2465875	2466237	1	1	gene	yfdG	yfdG 2465875-2466237
forward	1	2466234	2467154	1	1	gene	yfdH	yfdH 2466234-2467154
forward	1	1712401	1713006	1	1	gene	gst	gst 1712401-1713006
forward	1	113444	114487	1	1	gene	guaC	guaC 113444-114487
forward	1	3023787	3025106	1	1	gene	ygfP	ygfP 3023787-3025106
forward	1	2826644	2827003	1	1	gene	gutM	gutM 2826644-2827003
forward	1	2827875	2828801	1	1	gene	gutQ	gutQ 2827875-2828801
forward	1	2669245	2670057	1	1	gene	hcaB	hcaB 2669245-2670057
forward	1	2668928	2669248	1	1	gene	hcaC	hcaC 2668928-2669248
forward	1	2670067	2671269	1	1	gene	hcaD	hcaD 2670067-2671269
forward	1	2667052	2668413	1	1	gene	hcaE	hcaE 2667052-2668413
forward	1	2668410	2668928	1	1	gene	hcaF	hcaF 2668410-2668928
forward	1	3654625	3655197	1	1	gene	hdeD	hdeD 3654625-3655197
forward	1	1023694	1025748	1	1	gene	helD	helD 1023694-1025748
forward	1	1262937	1264193	1	1	gene	hemA	hemA 1262937-1264193
forward	1	2551245	2552144	1	1	gene	hemF	hemF 2551245-2552144
forward	1	4032197	4032742	1	1	gene	hemG	hemG 4032197-4032742
forward	1	1265317	1266150	1	1	gene	hemK	hemK 1265317-1266150
forward	1	4049619	4050998	1	1	gene	hemN	hemN 4049619-4050998
forward	1	497279	498241	1	1	gene	hemH	hemH 497279-498241
forward	1	1934676	1935545	1	1	gene	yebK	yebK 1934676-1935545
forward	1	4400878	4401882	1	1	gene	hflC	hflC 4400878-4401882
forward	1	4399616	4400875	1	1	gene	hflK	hflK 4399616-4400875
forward	1	4398250	4399530	1	1	gene	hflX	hflX 4398250-4399530
forward	1	4397866	4398174	1	1	gene	hfq	hfq 4397866-4398174
forward	1	2088214	2089113	1	1	gene	hisG	hisG 2088214-2089113
forward	1	2094636	2095247	1	1	gene	hisI	hisI 2094636-2095247
forward	1	2093144	2093884	1	1	gene	hisA	hisA 2093144-2093884
forward	1	2092557	2093147	1	1	gene	hisH	hisH 2092557-2093147
forward	1	2093866	2094642	1	1	gene	hisF	hisF 2093866-2094642
forward	1	2091487	2092557	1	1	gene	hisB	hisB 2091487-2092557
forward	1	2090420	2091490	1	1	gene	hisC	hisC 2090420-2091490
forward	1	2089119	2090423	1	1	gene	hisD	hisD 2089119-2090423
forward	1	200482	200967	1	1	gene	hlpA	hlpA 200482-200967
forward	1	2683855	2685045	1	1	gene	hmpA	hmpA 2683855-2685045
forward	1	1289465	1290478	1	1	gene	hnr	hnr 1289465-1290478
forward	1	3718077	3718229	1	1	gene	hokA	hokA 3718077-3718229
forward	1	607059	607208	1	1	gene	hokE	hokE 607059-607208
forward	1	1154985	1155989	1	1	gene	holB	holB 1154985-1155989
forward	1	4605372	4605785	1	1	gene	holD	holD 4605372-4605785
forward	1	1923132	1923362	1	1	gene	holE	holE 1923132-1923362
forward	1	141419	141967	1	1	gene	hpt	hpt 141419-141967
forward	1	1481142	1484987	1	1	gene	hrpA	hrpA 1481142-1484987
forward	1	162060	164534	1	1	gene	hrpB	hrpB 162060-164534
forward	1	765207	767183	1	1	gene	hrsA	hrsA 765207-767183
forward	1	3527406	3528290	1	1	gene	yrfI	yrfI 3527406-3528290
forward	1	3526986	3527387	1	1	gene	yrfH	yrfH 3526986-3527387
forward	1	10725	11315	1	1	gene	htgA	htgA 10725-11315
forward	1	494344	496218	1	1	gene	htpG	htpG 494344-496218
forward	1	4187364	4187903	1	1	gene	htrC	htrC 4187364-4187903
forward	1	1034993	1035580	1	1	gene	hyaD	hyaD 1034993-1035580
forward	1	1035577	1035975	1	1	gene	hyaE	hyaE 1035577-1035975
forward	1	1035972	1036829	1	1	gene	hyaF	hyaF 1035972-1036829
forward	1	4200898	4202223	1	1	gene	hydG	hydG 4200898-4202223
forward	1	4199504	4200901	1	1	gene	hydH	hydH 4199504-4200901
forward	1	2599182	2599838	1	1	gene	yffE	yffE 2599182-2599838
forward	1	2599838	2601856	1	1	gene	hyfB	hyfB 2599838-2601856
forward	1	2601846	2602814	1	1	gene	hyfC	hyfC 2601846-2602814
forward	1	2602831	2604270	1	1	gene	hyfD	hyfD 2602831-2604270
forward	1	2604282	2604932	1	1	gene	hyfE	hyfE 2604282-2604932
forward	1	2604937	2606517	1	1	gene	hyfF	hyfF 2604937-2606517
forward	1	2606507	2608174	1	1	gene	hyfG	hyfG 2606507-2608174
forward	1	2608184	2608729	1	1	gene	hyfH	hyfH 2608184-2608729
forward	1	2608726	2609484	1	1	gene	hyfI	hyfI 2608726-2609484
forward	1	2609414	2609890	1	1	gene	hyfJ	hyfJ 2609414-2609890
forward	1	2609941	2611932	1	1	gene	hyfR	hyfR 2609941-2611932
forward	1	534934	535710	1	1	gene	hyi	hyi 534934-535710
forward	1	2848670	2849020	1	1	gene	hypA	hypA 2848670-2849020
forward	1	2849024	2849896	1	1	gene	hypB	hypB 2849024-2849896
forward	1	2849887	2850159	1	1	gene	hypC	hypC 2849887-2850159
forward	1	2850159	2851280	1	1	gene	hypD	hypD 2850159-2851280
forward	1	2851319	2852287	1	1	gene	hypE	hypE 2851319-2852287
forward	1	2874604	2875641	1	1	gene	iap	iap 2874604-2875641
forward	1	3057773	3058666	1	1	gene	icia	icia 3057773-3058666
forward	1	1194346	1195596	1	1	gene	icdA	icdA 1194346-1195596
forward	1	3031085	3031633	1	1	gene	idi	idi 3031085-3031633
forward	1	4492191	4492754	1	1	gene	gntV	gntV 4492191-4492754
forward	1	963051	963335	1	1	gene	himD	himD 963051-963335
forward	1	3955591	3957066	1	1	gene	ilvC	ilvC 3955591-3957066
forward	1	3951132	3952949	1	1	gene	ilvD	ilvD 3951132-3952949
forward	1	3950107	3951036	1	1	gene	ilvE	ilvE 3950107-3951036
forward	1	3948183	3949166	1	1	gene	ilvG_1	ilvG_1 3948183-3949166
forward	1	87357	87848	1	1	gene	ilvH	ilvH 87357-87848
forward	1	85630	87354	1	1	gene	ilvI	ilvI 85630-87354
forward	1	3949824	3950087	1	1	gene	ilvM	ilvM 3949824-3950087
forward	1	4516095	4516370	1	1	gene	insA_7	insA_7 4516095-4516370
forward	1	1049250	1049750	1	1	gene	insB_4	insB_4 1049250-1049750
forward	1	499349	500653	1	1	gene	gsk	gsk 499349-500653
forward	1	269466	269870	1	1	gene	insN1	insN1 269466-269870
forward	1	4504729	4505031	1	1	gene	yi91	yi91 4504729-4505031
forward	1	380530	380940	1	1	gene	yi21_1	yi21_1 380530-380940
forward	1	380898	381803	1	1	gene	insD1	insD1 380898-381803
forward	1	314506	314814	1	1	gene	insE1	insE1 314506-314814
forward	1	269827	270978	1	1	gene	tra8_1	tra8_1 269827-270978
forward	1	3718309	3718830	1	1	gene	yi5A	yi5A 3718309-3718830
forward	1	3718827	3719678	1	1	gene	yi5B	yi5B 3718827-3719678
forward	1	15445	16557	1	1	gene	yi81_1	yi81_1 15445-16557
forward	1	4506526	4507122	1	1	gene	insM	insM 4506526-4507122
forward	1	2754180	2755421	1	1	gene	intA	intA 2754180-2755421
forward	1	4494318	4495508	1	1	gene	intB	intB 4494318-4495508
forward	1	1649536	1650732	1	1	gene	intQ	intQ 1649536-1650732
forward	1	2464565	2465722	1	1	gene	yfdB	yfdB 2464565-2465722
forward	1	2556791	2558086	1	1	gene	intZ	intZ 2556791-2558086
forward	1	3331351	3332322	1	1	gene	ispB	ispB 3331351-3332322
forward	1	240343	240816	1	1	gene	ivy	ivy 240343-240816
forward	1	4105132	4106094	1	1	gene	pfkA	pfkA 4105132-4106094
forward	1	1804394	1805323	1	1	gene	pfkB	pfkB 1804394-1805323
forward	1	496399	497043	1	1	gene	adk	adk 496399-497043
forward	1	960424	961107	1	1	gene	cmk	cmk 960424-961107
forward	1	3676830	3677978	1	1	gene	kdgK	kdgK 3676830-3677978
forward	1	4254216	4254584	1	1	gene	dgkA	dgkA 4254216-4254584
forward	1	4099262	4100254	1	1	gene	kdgT	kdgT 4099262-4100254
forward	1	1267388	1268242	1	1	gene	kdsA	kdsA 1267388-1268242
forward	1	970075	970821	1	1	gene	kdsB	kdsB 970075-970821
forward	1	3806167	3807444	1	1	gene	kdtA	kdtA 3806167-3807444
forward	1	485760	489122	1	1	gene	kefA	kefA 485760-489122
forward	1	47769	49631	1	1	gene	kefC	kefC 47769-49631
forward	1	3819055	3819678	1	1	gene	gmk	gmk 3819055-3819678
forward	1	2801	3733	1	1	gene	thrB	thrB 2801-3733
forward	1	1292750	1293367	1	1	gene	tdk	tdk 1292750-1293367
forward	1	3482127	3482996	1	1	gene	prkB	prkB 3482127-3482996
forward	1	4558397	4559053	1	1	gene	yjiI	yjiI 4558397-4559053
forward	1	1753722	1755134	1	1	gene	pykF	pykF 1753722-1755134
forward	1	1935673	1937115	1	1	gene	pykA	pykA 1935673-1937115
forward	1	1154347	1154988	1	1	gene	tmk	tmk 1154347-1154988
forward	1	3928943	3930502	1	1	gene	kup	kup 3928943-3930502
forward	1	4245550	4246890	1	1	gene	lamB	lamB 4245550-4246890
forward	1	4638511	4639197	1	1	gene	lasT	lasT 4638511-4639197
forward	1	3463180	3463857	1	1	gene	hofD	hofD 3463180-3463857
forward	1	84191	85312	1	1	gene	leuO	leuO 84191-85312
forward	1	4254694	4255302	1	1	gene	lexA	lexA 4254694-4255302
forward	1	1725861	1726268	1	1	gene	gloA	gloA 1725861-1726268
forward	1	1727111	1731727	1	1	gene	lhr	lhr 1727111-1731727
forward	1	1197918	1198811	1	1	gene	lit	lit 1197918-1198811
forward	1	3777454	3778644	1	1	gene	lctD	lctD 3777454-3778644
forward	1	3775026	3776681	1	1	gene	lldP	lldP 3775026-3776681
forward	1	3776681	3777457	1	1	gene	lctR	lctR 3776681-3777457
forward	1	936592	937206	1	1	gene	lolA	lolA 936592-937206
forward	1	1174650	1175849	1	1	gene	lolC	lolC 1174650-1175849
forward	1	1175857	1176543	1	1	gene	lolD	lolD 1175857-1176543
forward	1	1176543	1177787	1	1	gene	lolE	lolE 1176543-1177787
forward	1	458112	460466	1	1	gene	lon	lon 458112-460466
forward	1	243543	244121	1	1	gene	gmhA	gmhA 243543-244121
forward	1	87860	87946	1	1	gene	fruL	fruL 87860-87946
forward	1	2735619	2735666	1	1	gene	pheL	pheL 2735619-2735666
forward	1	2088018	2088068	1	1	gene	hisL	hisL 2088018-2088068
forward	1	3947945	3948043	1	1	gene	ilvL	ilvL 3947945-3948043
forward	1	3963846	3963947	1	1	gene	rhoL	rhoL 3963846-3963947
forward	1	3886064	3886138	1	1	gene	tnaL	tnaL 3886064-3886138
forward	1	190	255	1	1	gene	thrL	thrL 190-255
forward	1	202560	203348	1	1	gene	lpxA	lpxA 202560-203348
forward	1	203348	204496	1	1	gene	lpxB	lpxB 203348-204496
forward	1	106557	107474	1	1	gene	lpxC	lpxC 106557-107474
forward	1	200971	201996	1	1	gene	lpxD	lpxD 200971-201996
forward	1	967589	968575	1	1	gene	ycaH	ycaH 967589-968575
forward	1	931818	932312	1	1	gene	lrp	lrp 931818-932312
forward	1	25207	25701	1	1	gene	lspA	lspA 25207-25701
forward	1	576836	577333	1	1	gene	lycV	lycV 576836-577333
forward	1	2977043	2977978	1	1	gene	lysR	lysR 2977043-2977978
forward	1	26277	27227	1	1	gene	lytB	lytB 26277-27227
forward	1	3744714	3746210	1	1	gene	lyxK	lyxK 3744714-3746210
forward	1	4244363	4245478	1	1	gene	malK	malK 4244363-4245478
forward	1	4247133	4248053	1	1	gene	malM	malM 4247133-4248053
forward	1	3550718	3553423	1	1	gene	malT	malT 3550718-3553423
forward	1	1698981	1700153	1	1	gene	malY	malY 1698981-1700153
forward	1	421739	423556	1	1	gene	malZ	malZ 421739-423556
forward	1	1686600	1687775	1	1	gene	manA	manA 1686600-1687775
forward	1	1617592	1617981	1	1	gene	marA	marA 1617592-1617981
forward	1	1618013	1618231	1	1	gene	marB	marB 1618013-1618231
forward	1	1617201	1617578	1	1	gene	marR	marR 1617201-1617578
forward	1	4213057	4214658	1	1	gene	aceB	aceB 4213057-4214658
forward	1	250042	250827	1	1	gene	mbhA	mbhA 250042-250827
forward	1	1032477	1034270	1	1	gene	hyaB	hyaB 1032477-1034270
forward	1	1031362	1032480	1	1	gene	hyaA	hyaA 1031362-1032480
forward	1	4589227	4590882	1	1	gene	tsr	tsr 4589227-4590882
forward	1	1490494	1492134	1	1	gene	trg	trg 1490494-1492134
forward	1	1209569	1210402	1	1	gene	mcrA	mcrA 1209569-1210402
forward	1	4573163	4574425	1	1	gene	mcrD	mcrD 4573163-4574425
forward	1	3170546	3171127	1	1	gene	mdaB	mdaB 3170546-3171127
forward	1	882896	884128	1	1	gene	mdfA	mdfA 882896-884128
forward	1	468095	469867	1	1	gene	mdlA	mdlA 468095-469867
forward	1	469860	471641	1	1	gene	mdlB	mdlB 469860-471641
forward	1	1108558	1110093	1	1	gene	mdoG	mdoG 1108558-1110093
forward	1	1110086	1112629	1	1	gene	mdoH	mdoH 1110086-1112629
forward	1	4340959	4342368	1	1	gene	melB	melB 4340959-4342368
forward	1	212331	213629	1	1	gene	mesJ	mesJ 212331-213629
forward	1	4211859	4212788	1	1	gene	metA	metA 4211859-4212788
forward	1	4126252	4127412	1	1	gene	metB	metB 4126252-4127412
forward	1	3150251	3151438	1	1	gene	metC	metC 3150251-3151438
forward	1	4010643	4012904	1	1	gene	metE	metE 4010643-4012904
forward	1	4130196	4131086	1	1	gene	metF	metF 4130196-4131086
forward	1	4221407	4225090	1	1	gene	metH	metH 4221407-4225090
forward	1	3084725	3085879	1	1	gene	metK	metK 3084725-3085879
forward	1	367835	369499	1	1	gene	mhpA	mhpA 367835-369499
forward	1	369501	370445	1	1	gene	mhpB	mhpB 369501-370445
forward	1	370400	371329	1	1	gene	mhpC	mhpC 370400-371329
forward	1	371333	372148	1	1	gene	mhpD	mhpD 371333-372148
forward	1	373092	374105	1	1	gene	mhpE	mhpE 373092-374105
forward	1	372145	373095	1	1	gene	mhpF	mhpF 372145-373095
forward	1	374638	375894	1	1	gene	mhpT	mhpT 374638-375894
forward	1	4396830	4397780	1	1	gene	miaA	miaA 4396830-4397780
forward	1	862793	863527	1	1	gene	fsa	fsa 862793-863527
forward	1	3102448	3103530	1	1	gene	yggZ	yggZ 3102448-3103530
forward	1	1242289	1243014	1	1	gene	emtA	emtA 1242289-1243014
forward	1	275939	276871	1	1	gene	mmuM	mmuM 275939-276871
forward	1	274525	275952	1	1	gene	mmuP	mmuP 274525-275952
forward	1	852406	852873	1	1	gene	mntR	mntR 852406-852873
forward	1	816267	817256	1	1	gene	moaA	moaA 816267-817256
forward	1	817278	817790	1	1	gene	moaB	moaB 817278-817790
forward	1	817793	818278	1	1	gene	moaC	moaC 817793-818278
forward	1	818271	818516	1	1	gene	moaD	moaD 818271-818516
forward	1	818518	818970	1	1	gene	moaE	moaE 818518-818970
forward	1	794312	795085	1	1	gene	modA	modA 794312-795085
forward	1	795085	795774	1	1	gene	modB	modB 795085-795774
forward	1	795777	796835	1	1	gene	modC	modC 795777-796835
forward	1	9306	9893	1	1	gene	mog	mog 9306-9893
forward	1	2197340	2198289	1	1	gene	molR	molR 2197340-2198289
forward	1	4453359	4454732	1	1	gene	yjfG	yjfG 4453359-4454732
forward	1	1391230	1392864	1	1	gene	mppA	mppA 1391230-1392864
forward	1	2808791	2809321	1	1	gene	emrR	emrR 2808791-2809321
forward	1	96002	97084	1	1	gene	mraY	mraY 96002-97084
forward	1	4584519	4585433	1	1	gene	mrr	mrr 4584519-4585433
forward	1	965844	967592	1	1	gene	msbA	msbA 965844-967592
forward	1	3435661	3436071	1	1	gene	mscL	mscL 3435661-3436071
forward	1	3772051	3773199	1	1	gene	mtlD	mtlD 3772051-3773199
forward	1	3773199	3773786	1	1	gene	mtlR	mtlR 3773199-3773786
forward	1	975549	980009	1	1	gene	mukB	mukB 975549-980009
forward	1	974872	975549	1	1	gene	mukE	mukE 974872-975549
forward	1	973542	974864	1	1	gene	mukF	mukF 973542-974864
forward	1	1755445	1755681	1	1	gene	lpp	lpp 1755445-1755681
forward	1	4169636	4170664	1	1	gene	murB	murB 4169636-4170664
forward	1	100765	102240	1	1	gene	murC	murC 100765-102240
forward	1	97087	98403	1	1	gene	murD	murD 97087-98403
forward	1	93166	94653	1	1	gene	murE	murE 93166-94653
forward	1	94650	96008	1	1	gene	murF	murF 94650-96008
forward	1	99644	100711	1	1	gene	murG	murG 99644-100711
forward	1	4162995	4163864	1	1	gene	murI	murI 4162995-4163864
forward	1	2967684	2968373	1	1	gene	mutH	mutH 2967684-2968373
forward	1	4394990	4396837	1	1	gene	mutL	mutL 4394990-4396837
forward	1	2855116	2857677	1	1	gene	mutS	mutS 2855116-2857677
forward	1	111044	111433	1	1	gene	mutT	mutT 111044-111433
forward	1	3101031	3102083	1	1	gene	mutY	mutY 3101031-3102083
forward	1	1126029	1126952	1	1	gene	mviM	mviM 1126029-1126952
forward	1	1127062	1128597	1	1	gene	mviN	mviN 1127062-1128597
forward	1	781308	782351	1	1	gene	nadA	nadA 781308-782351
forward	1	2708440	2710062	1	1	gene	nadB	nadB 2708440-2710062
forward	1	1820482	1821309	1	1	gene	nadE	nadE 1820482-1821309
forward	1	4624863	4626116	1	1	gene	nadR	nadR 4624863-4626116
forward	1	1163318	1164343	1	1	gene	nagZ	nagZ 1163318-1164343
forward	1	1279087	1282830	1	1	gene	narG	narG 1279087-1282830
forward	1	1282827	1284365	1	1	gene	narH	narH 1282827-1284365
forward	1	1285072	1285749	1	1	gene	narI	narI 1285072-1285749
forward	1	1284362	1285072	1	1	gene	narJ	narJ 1284362-1285072
forward	1	1277180	1278571	1	1	gene	narK	narK 1277180-1278571
forward	1	2288520	2289167	1	1	gene	narP	narP 2288520-2289167
forward	1	2583751	2585451	1	1	gene	narQ	narQ 2583751-2585451
forward	1	1724683	1725780	1	1	gene	nemA	nemA 1724683-1725780
forward	1	4196362	4197039	1	1	gene	yjaF	yjaF 4196362-4197039
forward	1	890407	891129	1	1	gene	mdaA	mdaA 890407-891129
forward	1	17489	18655	1	1	gene	nhaA	nhaA 17489-18655
forward	1	18715	19620	1	1	gene	nhaR	nhaR 18715-19620
forward	1	1532048	1532893	1	1	gene	nhoA	nhoA 1532048-1532893
forward	1	3611298	3612872	1	1	gene	nikA	nikA 3611298-3612872
forward	1	3612872	3613816	1	1	gene	nikB	nikB 3612872-3613816
forward	1	3613813	3614646	1	1	gene	nikC	nikC 3613813-3614646
forward	1	3614646	3615410	1	1	gene	nikD	nikD 3614646-3615410
forward	1	3615407	3616213	1	1	gene	nikE	nikE 3615407-3616213
forward	1	572144	572314	1	1	gene	ninE	ninE 572144-572314
forward	1	3491648	3494191	1	1	gene	nirB	nirB 3491648-3494191
forward	1	3494892	3495446	1	1	gene	nirC	nirC 3494892-3495446
forward	1	3494188	3494514	1	1	gene	nirD	nirD 3494188-3494514
forward	1	580057	580602	1	1	gene	nohB	nohB 580057-580602
forward	1	1741481	1742854	1	1	gene	ydhE	ydhE 1741481-1742854
forward	1	2798744	2798989	1	1	gene	nrdH	nrdH 2798744-2798989
forward	1	2798986	2799396	1	1	gene	nrdI	nrdI 2798986-2799396
forward	1	4285343	4286779	1	1	gene	nrfA	nrfA 4285343-4286779
forward	1	4286818	4287390	1	1	gene	nrfB	nrfB 4286818-4287390
forward	1	4287387	4288058	1	1	gene	nrfC	nrfC 4287387-4288058
forward	1	4288055	4289011	1	1	gene	nrfD	nrfD 4288055-4289011
forward	1	4289091	4290749	1	1	gene	nrfE	nrfE 4289091-4290749
forward	1	4290742	4291125	1	1	gene	nrfF	nrfF 4290742-4291125
forward	1	4291122	4291718	1	1	gene	nrfG	nrfG 4291122-4291718
forward	1	4194481	4195254	1	1	gene	yjaD	yjaD 4194481-4195254
forward	1	1839514	1839921	1	1	gene	nudG	nudG 1839514-1839921
forward	1	2511062	2512264	1	1	gene	nupC	nupC 2511062-2512264
forward	1	3103684	3104988	1	1	gene	nupG	nupG 3103684-3104988
forward	1	434361	434780	1	1	gene	nusB	nusB 434361-434780
forward	1	4175322	4175867	1	1	gene	nusG	nusG 4175322-4175867
forward	1	4019665	4020006	1	1	gene	b3837	b3837 4019665-4020006
forward	1	3217024	3218514	1	1	gene	ygjG	ygjG 3217024-3218514
forward	1	757929	760730	1	1	gene	sucA	sucA 757929-760730
forward	1	760745	761962	1	1	gene	sucB	sucB 760745-761962
forward	1	123017	125680	1	1	gene	aceE	aceE 123017-125680
forward	1	125695	127587	1	1	gene	aceF	aceF 125695-127587
forward	1	1379971	1380876	1	1	gene	ompG	ompG 1379971-1380876
forward	1	849673	850188	1	1	gene	ompP	ompP 849673-850188
forward	1	1312044	1312682	1	1	gene	yciD	yciD 1312044-1312682
forward	1	849673	850188	1	1	gene	ompX	ompX 849673-850188
forward	1	1299206	1300837	1	1	gene	oppA	oppA 1299206-1300837
forward	1	1300923	1301843	1	1	gene	oppB	oppB 1300923-1301843
forward	1	1301858	1302766	1	1	gene	oppC	oppC 1301858-1302766
forward	1	1302778	1303791	1	1	gene	oppD	oppD 1302778-1303791
forward	1	1303788	1304792	1	1	gene	oppF	oppF 1303788-1304792
forward	1	1362256	1363536	1	1	gene	ordL	ordL 1362256-1363536
forward	1	4389113	4389727	1	1	gene	yjeR	yjeR 4389113-4389727
forward	1	1554649	1555080	1	1	gene	osmC	osmC 1554649-1555080
forward	1	4608965	4609570	1	1	gene	osmY	osmY 4608965-4609570
forward	1	4156069	4156986	1	1	gene	oxyR	oxyR 4156069-4156986
forward	1	271054	271479	1	1	gene	b0257	b0257 271054-271479
forward	1	317526	317795	1	1	gene	b0302	b0302 317526-317795
forward	1	528163	528354	1	1	gene	b0501	b0501 528163-528354
forward	1	567333	567470	1	1	gene	b0542	b0542 567333-567470
forward	1	642630	643091	1	1	gene	b0609	b0609 642630-643091
forward	1	695581	695916	1	1	gene	b0663	b0663 695581-695916
forward	1	695931	696068	1	1	gene	ecs0702	ecs0702 695931-696068
forward	1	696065	696184	1	1	gene	b0669	b0669 696065-696184
forward	1	696185	696337	1	1	gene	b0671	b0671 696185-696337
forward	1	732593	732811	1	1	gene	rhsC_2	rhsC_2 732593-732811
forward	1	757687	757947	1	1	gene	z0879	z0879 757687-757947
forward	1	851894	852163	1	1	gene	b0816	b0816 851894-852163
forward	1	1094746	1095069	1	1	gene	b1028	b1028 1094746-1095069
forward	1	1096171	1096422	1	1	gene	b1030	b1030 1096171-1096422
forward	1	1143671	1144045	1	1	gene	z1724	z1724 1143671-1144045
forward	1	1201944	1202447	1	1	gene	b1146	b1146 1201944-1202447
forward	1	1218824	1220344	1	1	gene	b1169	b1169 1218824-1220344
forward	1	1220429	1221445	1	1	gene	b1170	b1170 1220429-1221445
forward	1	1222918	1223130	1	1	gene	b1173	b1173 1222918-1223130
forward	1	1285932	1286207	1	1	gene	b1228	b1228 1285932-1286207
forward	1	1417192	1417368	1	1	gene	b1354	b1354 1417192-1417368
forward	1	1423202	1423483	1	1	gene	b1364	b1364 1423202-1423483
forward	1	1424079	1424312	1	1	gene	b1367	b1367 1424079-1424312
forward	1	1528610	1529356	1	1	gene	b1458	b1458 1528610-1529356
forward	1	1529400	1529600	1	1	gene	b1459	b1459 1529400-1529600
forward	1	1648905	1649561	1	1	gene	b1578	b1578 1648905-1649561
forward	1	2010524	2010802	1	1	gene	b1936	b1936 2010524-2010802
forward	1	2066630	2067049	1	1	gene	b1995	b1995 2066630-2067049
forward	1	2068266	2068526	1	1	gene	b1998	b1998 2068266-2068526
forward	1	2286925	2287047	1	1	gene	b2191	b2191 2286925-2287047
forward	1	2509085	2509429	1	1	gene	b2391	b2391 2509085-2509429
forward	1	2734933	2735139	1	1	gene	b2596	b2596 2734933-2735139
forward	1	2783241	2783372	1	1	gene	b2651	b2651 2783241-2783372
forward	1	2784768	2785262	1	1	gene	b2655	b2655 2784768-2785262
forward	1	2785267	2785455	1	1	gene	b2656	b2656 2785267-2785455
forward	1	2785627	2786259	1	1	gene	l3	l3 2785627-2786259
forward	1	4470087	4470419	1	1	gene	yjgG	yjgG 4470087-4470419
forward	1	4471801	4471965	1	1	gene	b4250	b4250 4471801-4471965
forward	1	1426547	1427008	1	1	gene	b1371	b1371 1426547-1427008
forward	1	1425482	1425637	1	1	gene	b1369	b1369 1425482-1425637
forward	1	410255	410497	1	1	gene	b0395	b0395 410255-410497
forward	1	565195	565755	1	1	gene	b0538	b0538 565195-565755
forward	1	527173	527883	1	1	gene	b0499	b0499 527173-527883
forward	1	4002473	4003342	1	1	gene	pldA	pldA 4002473-4003342
forward	1	1451951	1452880	1	1	gene	paaA	paaA 1451951-1452880
forward	1	1452892	1453179	1	1	gene	paaB	paaB 1452892-1453179
forward	1	1453188	1453934	1	1	gene	paaC	paaC 1453188-1453934
forward	1	1453943	1454446	1	1	gene	paaD	paaD 1453943-1454446
